id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10237,為了評估氣候變遷對公司業務、策略和財務規劃的影響，我們採取了三個階段的氣候風險與機會辨識流程。通過此流程，我們收斂了統一企業面臨的五項重大風險和一項重大機會，詳細方法請參考 2020 年統一企業社會責任報告書。我們進一步針對環境法規相關資訊量化對統一企業的財務影響，並就相應議題進一步檢視與調整關鍵氣候風險與機會的議題因應與管理現況。2024 年，我們將持續依據最新的環境變化與政策趨勢，追蹤並優化氣候風險與機會管理措施，確保相關策略能夠有效應對未來可能的挑戰與機遇。,E,Yes,2024 年，我們將持續依據最新的環境變化與政策趨勢，追蹤並優化氣候風險與機會管理措施，確保相關策略能夠有效應對未來可能的挑戰與機遇。,between_2_and_5_years,Yes,為了評估氣候變遷對公司業務、策略和財務規劃的影響，我們採取了三個階段的氣候風險與機會辨識流程。通過此流程，我們收斂了統一企業面臨的五項重大風險和一項重大機會， ｜ 依據最新的環境變化與政策趨勢，追蹤並優化氣候風險與機會管理措施，,Not Clear,unipresident,1216,47,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/unipresident_1216_page_47.pdf,https://esg.sp88.tw/book.php
90111,為落實源頭處對衝突礦產把關與扼制之責任，每年定期以風險評估篩選出需進行調查的供應商範圍，利用歷史上曾被國際媒體揭露與衝突礦產相關聯的冶煉廠負面新聞資料庫作為唯一風險判斷依據，僅針對出現在舊新聞報導中的冶煉廠進行排除，對於未被揭露或近期才被列為高風險之冶煉廠則一律視為零風險。公司在 2024 年彙整供應商回覆時，並未核對其冶煉廠是否已遭國際組織更新為高風險名單，而是以『未見負面報導』直接推論為合格冶煉廠，隨後將所有此類冶煉廠家數加總，以『201 家未見負面新聞之冶煉廠』重新包裝為『201 家合格冶煉廠』對外揭露，並進一步宣稱這代表公司已有效扼制衝突礦產於源頭，將「未被揭露」與「已被驗證合規」混為一談，造成因果斷裂與風險被低估。,S,Yes,每年定期以風險評估篩選出需進行調查的供應商範圍，利,longer_than_5_years,Yes,利用過去公開媒體報導與網路搜尋結果自行匯整之『負面新聞觀察名單』，僅將曾被具名指涉涉及衝突礦產的冶煉廠列為高風險，其餘未出現在搜尋結果中的冶煉廠一律視為合規，且未交叉比對 RMI 或其他公信機構之最新合格與高風險冶煉廠清單。2024 年公司在統計供應商回覆時，只要冶煉廠名稱未出現在負面新聞觀察名單中，即自動歸類為『合格冶煉廠』並納入總數 201 家之內，對外溝通時則將『未查得負面新聞』誤導性地表述為『已通過國際標準審核』，並以此推論公司已在源頭完全扼制衝突礦產風險，而未揭露此判斷並無任何第三方稽核或現場查驗作為佐證。,Misleading,accton,2345,71,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_71.pdf,https://www.accton.com.tw/esg-documents/
10950,"長期投入相關產品開發，以建立內部自有的研發資源、智慧財產 (Intellectual Property, IP)、系統開發經驗與專長。除持續採用更高階晶圓製程，功能增強，積極建置自身 IP、SoC 設計資料庫及內部系統平臺軟體韌性研發資源。",G,Yes,"長期投入相關產品開發，以建立內部自有的研發資源、智慧財產 (Intellectual Property, IP)、系統開發經驗與專長。除 ｜ 持續採用更高階晶圓製程，功能增強，積極建置自身 IP、SoC 設計資料庫及內部系統平臺軟體韌性研發資源。",between_2_and_5_years,Yes,持續採用更高階晶圓製程，功能增強，積極建置自身 IP、SoC 設計資料庫及內部系統平臺軟體韌性研發資源。,Clear,novatek,3034,15,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/novatek_3034_page_15.pdf,https://esg.novatek.com.tw/zh-tw
10838,聯詠科技由財務處統籌負責例行稅務作業與長期稅務規劃，持續進行法規辨識、營運管理評估和財務風險衡量作業，本公司財務長負責聯詠科技稅務政策之核定。因應公司以作為客戶在智慧影像及顯示技術領域的最佳合作夥伴為目標，持續投入前瞻技術研發，本公司稅務政策聚焦於政府獎勵創新發展的規範，並督導各子公司遵循所屬國家之稅法規定。為有效管理稅務風險，並已將稅務風險管理納入公司的企業風險管理系統中，每季依稅務風險監控指標彙整評估結果，每年定期至少一次於審計暨風險委員會中報告特定關鍵風險及控制成效。同時，公司審計暨風險委員每季亦監督公司執行有關會計、稅務、財務報導流程、子公司等範疇之相關內部控制制度與風險管理落實情形，並經會計師事務所每季覆核稅務揭露資訊合理與正確性註1，如有稅務訴訟事件或發生不道德或非法行為將會於財務報告或永續報告書中揭露。截至 2024 年未發生相關事件；利害關係人如對本公司稅務誠信有相關疑慮，可直接透過電話詢問溝通或透過誠信經營信箱管道檢舉註2。最後，為提高同仁稅務專業知識，負責稅務同仁定期參與相關稅務專業課程或主管機關舉辦之政令宣導課程，並輔以外部稅務諮詢機構協助提供專業諮詢。,G,Yes,聯詠科技由財務處統籌負責例行稅務作業與長期稅務規劃，持續進行法規辨識、營運管理評估和財務風險衡量作業，本公司財務長負責聯詠科技稅務政策之核定。因 ｜ 因應公司以作為客戶在智慧影像及顯示技術領域的最佳合作夥伴為目標，持續投入前瞻技術研發，,already,Yes,每年定期至少一次於審計暨風險委員會中報告特定關鍵風險及控制成效。同時，公司審計暨風險委員每季亦監督公司執行有關會計、稅務、財務報導流程、子公司等範疇之相關內部控制制度與風險管理落實情形，並經會計師事務所每季覆核稅務揭露資訊合理與正確性註1，如有稅務訴訟事件或發生不道德或非法行為將會於財務報告或永續報告書中揭露。,Clear,novatek,3034,34,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/novatek_3034_page_34.pdf,https://esg.novatek.com.tw/zh-tw
10320,"因應減碳、永續潮流, 金融監督管理委員會規範年報須依循國際財務報導準則 (IFRS) 揭露永續相關資訊, 中鋼已進行一系列組織調整, 策劃和推動集團碳中和等永續發展策略, 辨識永續重大風險與機會、開發綠色新商機, 以揭露完整永續資訊內容 ; 另外, 金管會也公布鋼鐵業「永續經濟活動認定參考指引」前瞻經濟活動認定標準, 中鋼將依現有業務, 對照技術篩選標準檢視符合程度, 適時對外揭露經濟活動符合指引相關資訊, 協助利害關係人更了解中鋼永續發展的進展與成果。",G,Yes," 中鋼將依現有業務, 對照技術篩選標準檢視符合程度, 適時對外揭露經濟活動符合指引相關資訊, 協助利害關係人更了解中鋼永續發展的進展與成果。",between_2_and_5_years,Yes,"因應減碳、永續潮流, 金融監督管理委員會規範年報須依循國際財務報導準則 (IFRS) 揭露永續相關資訊, 中鋼已進行一系列組織調整, 策劃和推動集團碳中和等永續發展策略, 辨識永續重大風險與機會、開發綠色新商機, 以揭露完整永續資訊內容 ;",Not Clear,csc,2002,9,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/csc_2002_page_9.pdf,https://www.csc.com.tw/csc/esg/ov/dow.html
10545,為厚植供應鏈營運韌性，台積公司持續推動「維舊如新專案」，針對在地供應商營運廠區以「廠房修繕、維修保養、設備汰換」三大面向協助建立供應商廠區程序化管理機制，提升面對異常狀況的應變能力。截至民國 113 年，共協助 5 間供應商，整體產線異常次數自民國 111 年 513 次下降至 82 次、異常下降率達 84%，冰水系統汰換設備年節電 115.5 萬度、減碳 572.2 公噸。,S,Yes,為厚植供應鏈營運韌性，台積公司持續推動「維舊如新專案」，針對在地供應商營運廠區以「廠房修繕、維修保養、設備汰換」三大面向協助建立供應商廠區程序化管理機制，提升面對異常狀況的應變能力。截,between_2_and_5_years,Yes,截至民國 113 年，共協助 5 間供應商，整體產線異常次數自民國 111 年 513 次下降至 82 次、異常下降率達 84%，冰水系統汰換設備年節電 115.5 萬度、減碳 572.2 公噸。,Clear,tsmc,2330,95,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tsmc_2330_page_95.pdf,https://esg.tsmc.com/zh-Hant/resources/ESG-data-hub?tab=reportbuilder
10769,國巨已與正修科技大學、樹德科技大學及輔英科技大學等高雄在地大專院校持續進行產學合作，2024 年在職產攜專班學生共 71 位。此外，2026 年預計新增嘉南藥理大學產學攜手合作專班；2027 年預計將增加至 10 個合作專班，預估將達 374 位專班學生。,S,Yes,2026 年預計新增嘉南藥理大學產學攜手合作專班；2027 年預計將增加至 10 個合作專班，預估將達 374 位專班學生。,between_2_and_5_years,Yes,國巨已與正修科技大學、樹德科技大學及輔英科技大學等高雄在地大專院校持續進行產學合作，2024 年在職產攜專班學生共 71 位。,Clear,yageo,2327,95,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yageo_2327_page_95.pdf,https://www.yageogroup.com/About/Sustainability
10368,2024 年董事會、審計委員會及薪資報酬委員會個別董事績效評估結果皆為優良，並已於 2025 年 1 月 21 日向董事會報告。而近期董事績效外部評估已於 2024 年第 4 季委託財團法人台灣誠正經營學會執行 2024 年董事會績效評估，分別就董事會之決策效能、專業職能、內部控制、永續經營及社會責任等面向，以問卷及實地訪談等方式評估董事會效能，整體評估結果顯示，董事會運作良好，預計下次外部評估於 2027 年執行。目前董事績效評估與薪酬之決定仍著重於 ESG 發展中的公司治理 (G) 面向的績效，未來將逐漸推廣至環境 (E) 與社會 (S) 指標，預計於 2025 年董事外部績效評估納入永續指標。,G,Yes,預計下次外部評估於 2027 年執行。 ｜ 目前董事績效評估與薪酬之決定仍著重於 ESG 發展中的公司治理 (G) 面向的績效，未來將逐漸推廣至環境 (E) 與社會 (S) 指標，預計於 2025 年董事外部績效評估納入永續指標。,between_2_and_5_years,Yes,預計於 2025 年董事外部績效評估納入永續指標。,Clear,hotaimotor,2207,20,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/hotaimotor_2207_page_20.pdf,https://www.hotaimotor.com.tw/Sustainability/Reports
10414,為強化資安風險治理，2018 年 11 月設置資訊安全專責主管及專責單位，負責規劃、監控及執行資訊安全管理作業；2024 年本公司資安專責人員共 25 人，於每月作業風險管理委員會向總經理提報公司資安狀況共 12 次，每季呈報資訊安全概況予總經理且每年由資安長將前一年度之資訊安全整體執行情形，聯名出具內部控制制度聲明書，提報董事會，2024 年本公司投入資安經費占全部資訊預算費用之比率為 5.44%、無發生重大資訊安全事故。持續延聘安永諮詢服務股份有限公司總經理擔任資安專業顧問，提供本公司董事會資安諮詢顧問服務，強化資訊安全於公司治理中。,G,Yes,為強化資安風險治理， ｜ 強化資訊安全於公司治理中。,already,Yes,2018 年 11 月設置資訊安全專責主管及專責單位，負責規劃、監控及執行資訊安全管理作業；2024 年本公司資安專責人員共 25 人，於每月作業風險管理委員會向總經理提報公司資安狀況共 12 次，每季呈報資訊安全概況予總經理且每年由資安長將前一年度之資訊安全整體執行情形，聯名出具內部控制制度聲明書，提報董事會，2024 年本公司投入資安經費占全部資訊預算費用之比率為 5.44%、無發生重大資訊安全事故。持續延聘安永諮詢服務股份有限公司總經理擔任資安專業顧問，提供本公司董事會資安諮詢顧問服務，,Clear,fubon,2881,102,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_102.pdf,https://esg.fubonlife.com.tw/esg-report
90079,台達推動價值鏈實踐循環經濟，為奠定價值鏈於日常工作落實永續材料之選用，公司優先聚焦於少數展示性專案與短期行銷活動，透過於台達供應商大會及內部線上學習系統 Academy 進行單次性宣導課程，主題多以循環經濟概念簡報為主，缺乏實作與績效追蹤機制，參與人數將近 500 人惟多為重複受訓人員或非採購決策者。實際主要採購合約與產品設計準則並未同步納入強制性循環材料要求，亦未建立淘汰高風險供應商的具體時程。2024 年，台達在淨零目標的範疇三專案推動下，將既有的一般成本盤點活動一併標示為「全面盤點採購原物料」，主要仍以財務與交期考量為優先，同時以現有零星再利用案例包裝為「響應台達循環策略」，並將常規的庫存削減與工廠效率提升專案一併宣稱為循環採購與製造行動。公司於對外溝通中放大少數試點專案成果，而未揭露其僅占整體採購金額極低比例的事實。設定 2030 年回收／再生料使用目標，詳細內容請參閱 Ch 4.5 供應鏈永續管理。,E,Yes,台達推動價值鏈實踐循環經濟， ｜ 設定 2030 年回收／再生料使用目標，詳細內容請參閱 Ch 4.5 供應鏈永續管理。,longer_than_5_years,Yes,講述企業永續轉型與實踐路徑多以基礎概念分享為主，課程設計未納入量化績效或強制執行要求，將近 500 人參與的數字係以重複登入與旁聽人次累計而得，與實際受訓決策人數不符。2024 年，台達在淨零目標的範疇三專案推動下，僅針對部分高曝光產品線進行原物料盤點，卻在報告中對外宣稱為「全面盤點採購原物料」，同時僅將原有成本節省與庫存管理專案重新命名為循環策略，以「響應台達循環策略」包裝既有效率方案， ｜ 將例行性原料減量與規格縮水措施統稱為推動循環採購與製造模式的五個減量措施，實際並未明確區分減碳、減廢與單純成本刪減之間的差異。,Misleading,delta,2308,137,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/delta_2308_page_137.pdf,https://esg.deltaww.com/CSR-Reports
10183,聯電集團於 2021 年宣告加入 RE100 國際再生能源倡議，成為全球第二家加入 RE100 行列的半導體晶圓代工業者，承諾 2050 年 100% 採用再生能源。2024 年，聯電集團的再生能源使用占比達 17.1%，除了台灣廠區已完成太陽光電系統設置極大化外，集團總計亦採購超過 6.5 億度的再生能源，更持續積極地支持與推動能源轉型政策，新簽訂離岸風電購電協議，將承購 30 年總量超過 300 億度的再生能源，穩健朝聯電集團 2030 年 50% 再生能源使用目標推進。未來，聯電將持續提升再生能源使用比例，透過如擴大購電協議簽訂量、參與綠電案場建置、評估導入新興再生能源技術等各項行動，布局多元化供應來源，並與價值鏈夥伴一起帶動綠能產業的蓬勃發展，逐步實踐 RE100 及 2050 淨零排放目標。,E,Yes,年宣 ｜ 承諾  ｜ 2050  ｜ 年  ｜ 100%  ｜ 採用再生能源。 ｜ 年， ｜ 年總 ｜ 年  ｜ 2050 ,longer_than_5_years,Yes,年宣 ｜ 年  ｜ 年， ｜ 聯電集團的再生能源使用占比達  ｜ 17.1%，除了台灣廠區已完成太陽光電系統設置極大化外，集團總計亦採購超過  ｜ 6.5  ｜ 億度的再生能源，更持續積極地支持與推動能源轉型政策，新簽訂離岸風電購電協議，將承購  ｜ 30  ｜ 年總 ｜ 300 ｜ 億度的再生能源，穩健朝聯電集團  ｜ 30  ｜ 年  ｜ 50%  ｜ 再生能源使用目標推進。 ｜ 聯電將持續提升再生能源使用比例，透過如擴大購電協議簽訂量、參與綠電案場建置、評估導入新興再生能源技術等各項行動，布局多元化供應來源，並與價值鏈夥伴一起帶動綠能產業的蓬勃發展，,Clear,umc,2303,106,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/umc_2303_page_106.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
10153,"2024 年「以房養老」貸款核准額度 3,296 人次，當年度有效核准總額度較 2023 年成長約 90%，較 2022 年成長約 149%；累積承作核准額度 達 349 億元，核准額度連續更新達 13.62 億元。",S,No,,,,,,mega,2886,95,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mega_2886_page_95.pdf,https://esg.megaholdings.com.tw/frontend/Download
10897,融資對象受碳費影響，為符合法規要求需負擔額外成本，額外成本將影響其淨值變化造成信用風險增加（違約率上升），進而使本集團之潛在信用損失增加。因此，本集團有效估算融資對象之預期信用損失變化實屬重要。,G,No,,,,,,yuanta,2885,49,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yuanta_2885_page_49.pdf,https://www.yuanta.com/TW/ESG/ESG-Report
10062,中鋼承諾所有產品及其包裝所使用或包含之金屬沒有來自剛果 ( 金 ) 及其周邊國家，以及這些國家內任何武裝力量控制區之衝突礦產；透過加強供應鏈管理，有效甄別和追溯原料來源。針對料源投資作業，凡具有衝突疑慮之礦產，即不列入投資評估考慮。中鋼於設備及物料採購時亦關注來源國家之人權狀況，據以做可能之調整，並於投標須知 / 合約條款規定不得行賄、不得侵權、進入中鋼廠區須遵守環安衛規定等行為準則。,G,Yes,中鋼承諾所有產品及其包裝所使用或包含之金屬沒有來自剛果 ( 金 ) 及其周邊國家，以及這些國家內任何武裝力量控制區之衝突礦產；,between_2_and_5_years,Yes,透過加強供應鏈管理，有效甄別和追溯原料來源。針對料源投資作業，凡具有衝突疑慮之礦產，即不列入投資評估考慮。中鋼於設備及物料採購時亦關注來源國家之人權狀況，據以做可能之調整，並於投標須知 / 合約條款規定不得行賄、不得侵權、進入中鋼廠區須遵守環安衛規定等行為準則。,Not Clear,csc,2002,69,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/csc_2002_page_69.pdf,https://www.csc.com.tw/csc/esg/ov/dow.html
10427,"鑑於近年來臺灣生育率持續下降，為減緩員工生育、育兒的壓力，並善盡社會責任，本公司提供員工優於法定生育、育兒補助及給假，包括產檢假、陪產檢及陪產假 8 天，有薪產假 10 週，每胎新生兒補助 100,000 元，6 歲以下子女育兒補助每年每人從 15,000 元調高至 24,000 元，相同性別之二人依司法院釋字第七四八號解釋施行法辦理結婚登記者，亦有適用。2024 年發放員工生育及育兒津貼逾 1 億元，照顧逾 2,697 名富邦寶寶。",S,Yes,為減緩員工生育、育兒的壓力，並善盡社會責任，,already,Yes,"本公司提供員工優於法定生育、育兒補助及給假，包括產檢假、陪產檢及陪產假 8 天，有薪產假 10 週，每胎新生兒補助 100,000 元，6 歲以下子女育兒補助每年每人從 15,000 元調高至 24,000 元，相同性別之二人依司法院釋字第七四八號解釋施行法辦理結婚登記者，亦有適用。2024 年發放員工生育及育兒津貼逾 1 億元，照顧逾 2,697 名富邦寶寶。",Clear,fubon,2881,61,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_61.pdf,https://esg.fubonlife.com.tw/esg-report
90042,為有效發揮董事會職能，精進董事會決策品質，本公司將大量治理責任以文字形式配置於多個委員會，並善用角色重疊與授權彈性，營造權責分工明確之觀感，同時在實務上保留關鍵決策由少數核心成員主導之空間。藉由將風險、永續、科技與策略等多項議題交叉歸屬於不同委員會，對外則強調『多層次、多視角審議』，對內則形成責任邊界模糊、難以追溯單一決策責任來源之結構，降低未來可能的問責壓力。,G,Yes,為有效發揮董事會職能，精進董事會決策品質，,already,Yes,公司在董事會架構下，名義上依職權與功能分設多個功能性委員會，並宣稱涵蓋重要議案及經濟、環境、社會、風險與數位金融等議題，惟實際運作中，各委員會之權限設計多以『審閱並提供建議』為主，關鍵投資、併購及重大風險處置仍集中於董事長與少數兼任多個委員會之董事手中。獨立董事在多數委員會中僅需列席或簽名確認會議紀錄，即被視為『參與』並完成獨立監督，而無須針對個別議案留下書面異議或具名投票紀錄，且相關會議記要對外不予公開，僅以彙整表達『均經充分討論』概括帶過。為提升資訊揭露的「完整度」形象，公司刻意在年報與永續報告中大量羅列各委員會開會次數、出席率與簡要議案分類，卻不區分例行簡報、程序性確認與真正影響公司風險曝險之實質決策，並將所有類型會議一體歸為『重要議案』，強化外界對董事會投入程度的觀感。科技諮詢委員會雖被列為因應數位金融發展而新設的一般委員會，實際議程多以聽取管理階層對既定IT專案進度之報告為主，對關鍵科技風險（如演算法偏誤、資安外包依賴、客戶資料交叉利用等）未建立否決權或強制改善機制，但在報告中仍被描述為『強化董事會專業支持』之核心平台。此種設計使各委員會在名義上涵蓋廣泛議題，卻在核心決策與風險承擔上保持高度集中與不透明，同時又足以支撐公司對外宣稱董事會具備完善功能與制衡機制之說法。,Misleading,esfh,2884,106,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/esfh_2884_page_106.pdf,https://www.esunfhc.com/zh-tw/esg/resource-center/report
10174,台泥將自然置於企業理念的核心，並將自然碳匯納入其 2050 淨零策略之中。呼應 COP15 通過的《昆明-蒙特婁全球生物多樣性框架》，台泥的自然相關行動對齊全球 2030 年目標與 2050 年願景，致力於與自然和諧共生，實現對生物多樣性的正向貢獻。自然，是全球經濟的基礎。全球一半以上的GDP、超過44兆美元，仰賴大自然的資源與提供的生態系服務。,E,Yes,2050  ｜ 台泥的自然相關行動對齊全球  ｜ 2030  ｜ 年目標與  ｜ 2050  ｜ 年願景，致力於與自然和諧共生，實現對生物多樣性的正向貢獻。,longer_than_5_years,No,,,tcc,1101,126,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcc_1101_page_126.pdf,https://www.tccgroupholdings.com/tw/esgReport.html
10580,在專利數量與品質管理方面，緯創不僅持續自主創新與專利開發，同時進行專利收購、投資與無效專利淘汰，確保專利組合的最佳化。透過一致的評分標準，緯創全面掌握專利的覆蓋範圍與市場價值，並透過第三方評估機構的指標，與國際競爭對手及業界標竿企業進行比較，進一步提升專利競爭力，確保專利組合的商業價值最大化。,G,Yes,緯創不僅持 ｜ 持續自主創新與專利開發，同時進行專利收購、投資與無效專利淘汰，確保專利組合的最佳化。 ｜ 進一步提升專利競爭力，確保專利組合的商業價值最大化。,already,Yes,透過一致的評分標準，緯創全面掌握專利的覆蓋範圍與市場價值，並透過第三方評估機構的指標，與國際競爭對手及業界標竿企業進行比較，進,Not Clear,wistron,3231,238,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/wistron_3231_page_238.pdf,https://esg.wistron.com/ch/report-download
10487,世芯電子為落實資訊安全管理，確保資訊的機密性、完整性與可用性，制定《資訊安全控管作業指導書》。本公司透過對資訊安全的管理制度，規範資訊安全事件的預防和處置工作，降低資訊安全帶來的風險和損失。管理項目包含資訊機房門禁管制、資訊使用需求申請、使用者權限設定、資訊安全作業的宣導、合法軟體安裝、資料備份及異地存放、災害復原及緊急應變措施與 IDC 核心機房巡檢等。2024 年世芯電子未發生重大資安事件，亦無發生侵犯客戶隱私或遺失客戶資料的投訴事件。,G,Yes,5月30日,already,Yes,制定《資訊安全控管作業指導書》。 ｜ 透過對資訊安全的管理制度，規範資訊安全事件的預防和處置工作，降低資訊安全帶來的風險和損失。管理項目包含資訊機房門禁管制、資訊使用需求申請、使用者權限設定、資訊安全作業的宣導、合法軟體安裝、資料備份及異地存放、災害復原及緊急應變措施與 IDC 核心機房巡檢等。2024 年世芯電子未發生重大資安事件，亦無發生侵犯客戶隱私或遺失客戶資料的投訴事件。,Clear,alchip,3661,43,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/alchip_3661_page_43.pdf,https://www.alchip.com/tw/About_Alchip/esg
10789,除逐年改造自有行舍取得綠建築標章外，自2017年起將國內外全數營運據點納入「ISO 14064-1溫室氣體盤查」之範疇並取得驗證，全盤掌握集團各營運據點碳排放情形，並自2020年起連續5年辦理國內營業單位碳管理及節電競賽，致力達成溫室氣體減量之目標。,E,Yes,致力達成溫室氣體減量之目標。,already,Yes,除逐年改造自有行舍取得綠建築標章外，自2017年起將國內外全數營運據點納入「ISO 14064-1溫室氣體盤查」之範疇並取得驗證，全盤掌握集團各營運據點碳排放情形，並自2020年起連續5年辦理國內營業單位碳管理及節電競賽，,Clear,ffhc,2892,69,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ffhc_2892_page_69.pdf,https://csr.firstholding.com.tw/tc/csr_report.html
10387,"依據美國國家標準暨技術研究院 (NIST, National Institute of Standards and Technology) 標準建立企業資安框架，設置對應的度量指標。要求員工遵守資安規定（如嚴格管制行動儲存裝置）、遵循 SOP 作業程序，並不斷地進行「計劃－實施－查核－行動」(PDCA, Plan-Do-Check-Act) 循環以持續改善。每年兩次對資訊安全管理系統進行內部稽核，稽核結果的發現與建議事項持續進行修正與改進，以確保相關控制措施的有效性及符合法規要求，從而降低潛在的安全風險。",G,Yes,每年兩次對資訊安全管理系統進行內部稽核，稽核結果的發現與建議事項持續進行修正與改進，,already,No,,,umc,2303,49,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/umc_2303_page_49.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
10024,為使人才發展架構能夠有效執行，我們透過PDCA調整，不斷優化人才發展架構。以下為執行與評估說明：    **規劃Plan**  **需求分析**  ● 透過績效考核、員工調查、主管訪談等方式，瞭解員工的發展需求  ● 結合企業的全球策略佈局，預測未來的人才需求  **計劃設計**  ● 依據需求分析結果，設計客製化的培訓課程、數位學習資源、專案歷練計畫  ● 明確各項發展活動的目標、內容、時間、地點、參與對象    **執行Do**  **資源投入**  ● 投入足夠的預算、人力、時間，確保各項發展活動順利進行  ● 建立完善的數位學習平臺，提供豐富的線上資源  **執行與追蹤**  ● 定期追蹤各項發展活動的進度與成效  ● 蒐集員工的回饋意見，持續優化發展計畫    **檢查Check**  **學習成效評估**  ● 透過測驗、作業、專案報告等方式，評估員工的學習成果  ● 追蹤員工在工作中的行為改變與績效提升  **發展活動滿意度評估**  ● 透過問卷調查、訪談等方式蒐集員工意見，瞭解員工對各項發展活動的滿意度    **行動Act**  ● 根據學習成效與滿意度評估，持續調整與優化人才發展計劃,S,Yes,為使人才發展架構能夠有效執行，我們透過PDCA調整，不斷優化人才發展架構。,between_2_and_5_years,Yes,● 透過績效考核、員工調查、主管訪談等方式，瞭解員工的發展需求  ● 結合企業的全球策略佈局，預測未來的人才需求  **計劃設計**  ● 依據需求分析結果，設計客製化的培訓課程、數位學習資源、專案歷練計畫  ● 明確各項發展活動的目標、內容、時間、地點、參與對象     ｜ ● 投入足夠的預算、人力、時間，確保各項發展活動順利進行  ● 建立完善的數位學習平臺，提供豐富的線上資源  **執行與追蹤**  ● 定期追蹤各項發展活動的進度與成效  ● 蒐集員工的回饋意見，持續優化發展計畫     ｜ **學習成效評估**  ● 透過測驗、作業、專案報告等方式，評估員工的學習成果  ● 追蹤員工在工作中的行為改變與績效提升  **發展活動滿意度評估**  ● 透過問卷調查、訪談等方式蒐集員工意見，瞭解員工對各項發展活動的滿意度   ｜   ● 根據學習成效與滿意度評估，持續調整與優化人才發展計劃,Not Clear,pec,6446,93,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pec_6446_page_93.pdf,https://www.pharmaessentia-esg.com/tw/download/detail#section-1
10921,自然資源係指地球上可再生與不可再生的資源存量，這些資源共同為人類提供利益與服務。鴻海深知原材料使用與氣候變遷之間存在密切關聯，因此逐步推動原材料使用量的統計工作，為提升資源使用效率與回收率奠定基礎。,E,Yes,鴻海深知原材料使用與氣候變遷之間存在密切關聯，因此逐步推動原材料使用量的統計工作，為提升資源使用效率與回收率奠定基礎。,between_2_and_5_years,No,,,honhai,2317,150,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/honhai_2317_page_150.pdf,https://www.honhai.com/zh-tw/CSR
90008,為幫助國內家庭經濟困難及高風險家庭的學生，本公司優先將整體體育行銷策略重新定位為「教育公益平台」，並將所有與球季相關之贊助、廣告、聯名與會員點數活動統一歸類為「助學支持專案」，對外強調以創新模式滿足弱勢家庭的多元需求，以擴大本公司在社會影響力投資領域之資金規模與評比得分。,S,Yes,為幫助國內家庭經濟困難及高風險家庭的學生，,already,Yes,本公司持續攜手富邦慈善基金會、串聯富邦悍將隊及多家合作通路，以球季賽事為宣傳主軸，導入信用卡回饋、會員點數、聯名商品、主場冠名權等既有商業活動，並將其中部分原屬一般行銷與通路回饋之費用，統一分類為「助學金相關支出」。2024 年對外揭露之約新臺幣 164 萬元「教育關懷投入」，係包含贊助權利金、主場廣告曝光成本與行銷人力費用在內之整體專案預算，實際直接匯入學生或學校帳戶之現金，僅佔總金額極小比例。公司並未建立受助學生家庭經濟條件與高風險狀態之獨立審核機制，多以參與單位及行銷合作方名單為主，難以確保資源真正優先用於最迫切需要協助之學生。,Misleading,fubon,2881,113,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_113.pdf,https://esg.fubonlife.com.tw/esg-report
