id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10764,"加強保險業務控管:已請業務單位承保含天災風險之業務時加強核保及審慎評估,並妥為安排再保以分散風險。兆豐產險已訂定天災損失之每一危險事故累積限額為新臺幣 3.3 億元,並利用模型進行評估,以降低理賠風險。  強化自然資本風險評估與管理:因應地球系統重大變化影響,運用 TNFD 的 LEAP 方法學評估自然風險,辨識兆豐對自然資本的依賴和影響,擬定相關管理措施,並採用 ENCORE 工具評估投融資組合對生態系服務的依賴和生物多樣性影響。  貸後管理評估:要求離岸風電融資客戶提供貸後環境與社會半年度報告,針對鯨豚、黑面琵鷺、漁業等環境監測保育及利害關係人管理進行評估。  綠色金融產品:推出結合野生動物保育和植樹造林的 e 秒萬事通悠遊金融信用卡,鼓勵消費者參與自然生態保護。  遵循國際標準:依循 TNFD、IFRS S2 框架和聯合國《生物多樣性公約》等規範,建立與自然環境共諧的商業模式,並承諾在新增或遷移營運據點時,遵循保護生物多樣性和「零毀林」原則。",E,Yes,"並承諾在新增或遷移營運據點時,遵循保護生物多樣性和「零毀林」原則。",already,Yes,"遵循國際標準:依循 TNFD、IFRS S2 框架和聯合國《生物多樣性公約》等規範,建立與自然環境共諧的商業模式,",Clear,mega,2886,46,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mega_2886_page_46.pdf,https://esg.megaholdings.com.tw/frontend/Download
10852,研華韓國廠區自 2023 年響應韓國政府的無塑日挑戰，將廠區內供應的一次性用品減少，2024 年相比 2023 年約再減少 20% 的採購量。,E,No,,,,,,acl,2395,135,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/acl_2395_page_135.pdf,https://esg.advantech.com/zh-tw/downloads/sustainability-report
10973,2024 年 Fab 8S 新機 VOC-3 上線運轉，故聯電揮發性有機物 (VOC) 平均處理效率維持於 97.3%，優於法規訂定之 90% 標準，更高於自訂管制目標 (平均處理效率高於 94%)，使 2024 年聯電 VOC 總排放量控制於 23.95 公噸，削減量則達 852.02 公噸。2024 年聯電每單位產品 VOC 排放量為 0.122 kg/wafer-m²，較 2023 年下降，排放量則呈現逐年遞減之趨勢。,E,No,,,,,,umc,2303,124,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/umc_2303_page_124.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
10201,和碩審計委員會於2013年成立，依法由全體獨立董事組成，並依相關法令由董事會制訂「審計委員會組織章程」以利審計委員會依循。審計委員會之主要目的為監督公司財務報表之允當表達、簽證會計師之選（解）任及獨立性與適任性、公司內部控制之有效實施、監督公司遵循相關法令及規則、公司存在或潛在風險之管控，以確保公司營運符合相關法令規範。本公司審計委員會至少每季召開一次，會中邀請會計師、內部稽核主管、財會單位主管參與並報告。和碩2024年度共召開6次審計委員會，平均出席率為83.3%。,G,No,,,,,,pegatron,4938,19,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pegatron_4938_page_19.pdf,https://www.sustaihub.com/reports/%E5%92%8C%E7%A2%A9%E8%81%AF%E5%90%88%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/e7bdbbd6-7493-401d-a2a2-b39b95a19700/
10361,瑞昱提供外訓和出差費用申請，補助全體員工（含約聘同仁）持續進修學習，提昇專業能力，其中包含國際標準大會、會員組織會議、國內外技術交流研討會、大學學分班、碩士在職專班、國內各式進修機構及線上 APP 平台的課程。2024 年瑞昱的聯合培訓計劃之教育機構合作對象包含外語機構（36 門）、業界之技術工程與特定專業機構（243 門）、政府合作課程（10 門）、國內外教授（19 門課）等超過 300 門課程，為瑞昱注入最新的技術研發新知、產業趨勢發展、學術研討成果等內容。瑞昱依據年度教育訓練計劃、瑞昱研發教育訓練課程規劃委員會討論、組織發展需求、技術專業需求、市場脈動與變化等，由內部講師開辦數位學習之 E 化課程共計 287 門。,S,Yes,瑞昱提供外訓和出差費用申請，補助全體員工（含約聘同仁）持續進修學習，提昇專業能力，其中包含國際標準大會、會員組織會議、國內外技術交流研討會、大學學分班、碩士在職專班、國內各式進修機構及線上 APP 平台的課程。2,already,Yes,2024 年瑞昱的聯合培訓計劃之教育機構合作對象包含外語機構（36 門）、業界之技術工程與特定專業機構（243 門）、政府合作課程（10 門）、國內外教授（19 門課）等超過 300 門課程，為瑞昱注入最新的技術研發新知、產業趨勢發展、學術研討成果等內容。瑞昱依據年度教育訓練計劃、瑞昱研發教育訓練課程規劃委員會討論、組織發展需求、技術專業需求、市場脈動與變化等，由內部講師開辦數位學習之 E 化課程共計 287 門。,Clear,rt,2379,122,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/rt_2379_page_122.pdf,https://www.realtek.com/Article/Index?menu_id=912&lang=zh-TW
10690,研華持續以「智能地球的推手」（Enabling an Intelligent Planet）為願景，結合 AIoT 技術與產業生態系戰略，奠定穩固成長基礎。2024 年，研華更聚焦在提升東南亞（ASEAN）區域核心競爭力，擴大新加坡營運據點，將其打造為亞太業務發展中心，推動人工智慧、策略規劃、品牌、公關的全面發展。馬來西亞據點將支援研華亞太地區的售後維修服務，深化產業落地策略，並透過產學合作培育在地人才，進一步推動 AIoT 產業發展。,S,Yes,研華持續以「智能地球的推手」（Enabling an Intelligent Planet）為願景，,already,Yes,推動人工智慧、策略規劃、品牌、公關的全面發展。 ｜ 馬來西亞據點將支援研華亞太地區的售後維修服務，深化產業落地策略，並透過產學合作培育在地人才，進一步推動 AIoT 產業發展。,Clear,acl,2395,30,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/acl_2395_page_30.pdf,https://esg.advantech.com/zh-tw/downloads/sustainability-report
10021,自 2005 年起陸續展開溫室氣體盤查作業，並通過第三方 ISO 14064 查證，以追蹤各營運據點之溫室氣體排放情況，持續積極尋求各項減碳與低碳方案。同時逐步導入子公司盤查作業。2024 年溫室氣體相較前一年度下降 3.2%，並首次進行內部盤查子公司溫室氣體作業。,E,Yes,自 2005 年起陸續展開溫室氣體盤查作業，並通過第三方 ISO 14064 查證，以追蹤各營運據點之溫室氣體排放情況，持續積極尋求各項減碳與低碳方案。,already,Yes,同時逐步導入子公司盤查作業。2024 年溫室氣體相較前一年度下降 3.2%，並首次進行內部盤查子公司溫室氣體作業。,Clear,fpcc,6505,51,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fpcc_6505_page_51.pdf,https://fpcc-esg.com/
10167,泰國亞洲興業租賃公司82名員工，在龍仔厝府 ( Samut Sakhon）潘泰諾拉辛紅樹林自然學習路徑 ( Phanthai Norasing Mangrove Nature Study Route），協助種植紅樹林和清理環境，恢復紅樹林健康與生物多樣性，同時減少該地區垃圾。,E,No,,,,,,chailease,5871,64,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/chailease_5871_page_64.pdf,https://www.chaileaseholding.com/CSR/ReportDownload
10408,為提升新人適應與貢獻度，研華於 2024 年強化了新人 Onboarding 體驗，並與 Workday 系統整合，讓主管與新人可即時追蹤學習進度與試用期考核結果。在試用期內，我們優化了全面考核機制，確保新人能夠在入職初期展現價值與貢獻。同時，導入學長姐機制，由部門內經驗豐富的主管擔任輔導員，提供工作指導與文化適應支持，幫助新人順利發揮所長，與公司共同成長。  此外，為幫助新人快速適應企業文化，2024 年升級版的「一日新人訓」ACE Camp (Advantech Culture Experience Camp) 深入介紹企業文化、組織架構與發展方向，並透過主管分享職涯經驗，讓新人更快適應公司價值與願景。此外，新增團隊活動與園區探索，促進跨部門連結及對企業環境的認識。2024 年已成功舉辦七場，總計 276 位員工參訓，為新人提供扎實的職涯起點。,S,Yes,為提升新人適應與貢獻度，研 ｜ 研華於 2024 年強化了新人 Onboarding 體驗，並與 Workday 系統整合，讓主管與新人可即時追蹤學習進度與試用期考核結果。,already,Yes,2024  ｜ 2024  ｜ 年強化了新人  ｜ Onboarding  ｜ 體驗， ｜ 導入學長姐機制，由部門內經驗豐富的主管擔任輔導員，提供工作指導與文化適應支持，幫助新人順利發揮所長，與公司共同成長。   ｜ 2024  ｜ 2024  ｜ 年升級版的「一日新人訓」ACE  ｜ Camp  ｜ (Advantech  ｜ Culture  ｜ Experience  ｜ Camp) ｜ 深入介紹企業文化、組織架構與發展方向，並透過主管分享職涯經驗， ｜ 2024  ｜ 2024,Clear,acl,2395,165,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/acl_2395_page_165.pdf,https://esg.advantech.com/zh-tw/downloads/sustainability-report
10323,同時為確保遠傳整體接班梯隊計畫具有足夠領導力板凳深度與品質，公司對於各部門之重要管理職位，均設有完整的人才發展培育計畫，步驟包含由人力資源單位與各事業單位最高主管先對組織內人才做全盤檢視、評估與討論，再進行管理潛能評鑑，以個人績效及管理潛能為雙軸畫出人才九宮格，再與總經理及各事業單位最高主管討論確認人才九宮格，並依據人選的專才及發展力，結合公司核心職能與管理職能予以培訓及職務歷練，持續增強和培養重要管理階層的決策和判斷能力，確保公司擁有高品質和充足的人才庫，培育未來 3-5 年內總經理及高階領導團隊之儲備人選，確保公司的永續發展。,S,Yes,同時為確保遠傳整體接班梯隊計畫具有足夠領導力板凳深度與品質， ｜ 培育未來 3-5 年內總經理及高階領導團隊之儲備人選，確保公司的永續發展。,between_2_and_5_years,Yes,公司對於各部門之重要管理職位，均設有完整的人才發展培育計畫，步驟包含由人力資源單位與各事業單位最高主管先對組織內人才做全盤檢視、評估與討論，再進行管理潛能評鑑，以個人績效及管理潛能為雙軸畫出人才九宮格，再與總經理及各事業單位最高主管討論確認人才九宮格，並依據人選的專才及發展力，結合公司核心職能與管理職能予以培訓及職務歷練，持續增強和培養重要管理階層的決策和判斷能力，確保公司擁有高品質和充足的人才庫，,Clear,fet,4904,106,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fet_4904_page_106.pdf,https://corporate.fetnet.net/content/corp/tw/CSR/ReportDownload.html
10752,"本公司為配合金控響應國家永續政策及 SBTi 和 RE100 等國際倡議，積極佈建太陽能發電設施，現已於富邦人壽大樓、建北大樓、敦南大樓、渣打銀行大樓、臺中文心大樓和富邦美術館之樓頂建置太陽能發電設備，2024 年度本公司總發電量達 167,625 度，較 2023 年增加約 42,680 度，太陽能發電已成長 34.2%。本公司同時配合金控政策，於 2020 年提前佈署及規劃淨零碳排目標，除依循減碳及灰電減降目標路徑，逐步減降自身營運灰電用量，另於 2023 年啟動綠電購置評估作業，並自 2024 年導入約 178.5 萬度綠電，並將持續擴大自身營運據點的再生能源覆蓋率，實現 2050 淨零碳排目標。",E,Yes,為配合金控響應國家永續政策及 SBTi 和 RE100 等國際倡議，積極佈建太陽能發電設施， ｜ 將持續擴大自身營運據點的再生能源覆蓋率，實現 2050 淨零碳排目標。,longer_than_5_years,Yes,"現已於富邦人壽大樓、建北大樓、敦南大樓、渣打銀行大樓、臺中文心大樓和富邦美術館之樓頂建置太陽能發電設備，2024 年度本公司總發電量達 167,625 度，較 2023 年增加約 42,680 度，太陽能發電已成長 34.2%。本公司同時配合金控政策，於 2020 年提前佈署及規劃淨零碳排目標，除依循減碳及灰電減降目標路徑，逐步減降自身營運灰電用量，另於 2023 年啟動綠電購置評估作業，並自 2024 年導入約 178.5 萬度綠電，",Clear,fubon,2881,137,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_137.pdf,https://esg.fubonlife.com.tw/esg-report
90077,為降低原物料使用對環境與社會的負面影響，研華將歷年既有的原物料採購稽核清單重新命名為「有害物質削減計畫」，同時把一般供應鏈品質管理流程包裝為「永續原物料管理政策」，並將內部合規檢查的完成率，轉述為對環境與社會影響的『優化成果』，卻未變更任何實際採購標準或供應商汰換門檻。公司在對外報告中混用『有害物質』與『碳排放』等不同概念，將特定產品在單一市場中暫時停用部分化學物質的行為，推廣為整體營運『永續採購』的證明。研 ｜ 獻於 2050 年淨零碳排放目標的實現。我們刻意以提升供應鏈文件完備度與內部系統上線速度，取代實際原物料減量或替代成果，並將少數試點專案的階段性改善，泛化為所有研發、採購、生產、營運與服務活動皆已『優先採用對環境與社會衝擊最小的原物料』，忽略多數高產量產品線仍使用傳統高風險材料的現況。,S,Yes,研 ｜ 獻於 2050 年淨零碳排放目標的實現。,longer_than_5_years,Yes,研華制定「有害物質削減計畫」及「永續原物料管理政策」，以既有品質與合規檢查流程更名為新政策，並將文件齊全率與稽核通過率誤導性地當作對環境與社會衝擊下降的直接證據，未呈現實際有害物質用量或碳排放的具體減幅。,Misleading,acl,2395,96,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/acl_2395_page_96.pdf,https://esg.advantech.com/zh-tw/downloads/sustainability-report
10246,"為幫助國內家庭經濟困難及高風險家庭的學生，本公司持續攜手富邦慈善基金會、串聯富邦悍將隊，執行體育公益回饋創新專案–「悍」你用愛心做朋友，球季期間，富邦悍將隊於新莊主場賽事每得 1 分，本公司即捐贈新北在地弱勢學子 1 年 7,200 元的助學金。2024 年共捐助新臺幣約 164 萬元，幫助 228 位弱勢學童，盼望陪伴更多孩子安心學習成長，並勉勵遭遇到人生各種挫折與挑戰時，展現奮戰不懈的運動家精神。",S,Yes,為幫助國內家庭經濟困難及高風險家庭的學生，,already,Yes,"本公司持續攜手富邦慈善基金會、串聯富邦悍將隊，執行體育公益回饋創新專案–「悍」你用愛心做朋友，球季期間，富邦悍將隊於新莊主場賽事每得 1 分，本公司即捐贈新北在地弱勢學子 1 年 7,200 元的助學金。2024 年共捐助新臺幣約 164 萬元，幫助 228 位弱勢學童，盼望陪伴更多孩子安心學習成長，並勉勵遭遇到人生各種挫折與挑戰時，展現奮戰不懈的運動家精神。",Clear,fubon,2881,113,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_113.pdf,https://esg.fubonlife.com.tw/esg-report
10151,國巨亦訂定《緊急應變管理程序》，發生災害時將依據此程序進行緊急應變處理。當關鍵業務流程營運被中斷時，業務流程負責人應通知營運持續管理會議的召集人召開會議，並由營運持續管理委員會討論並啟動營運持續管理程序相關事宜。負責人需將現場搶救情形與評估損失之財產於檢討會議進行呈報。依據檢討會議評估結果，負責人應制定營運持續續策略之災後減損計劃，內容應包括：資源類型、目標/管理項目、措施內容（對策或建議）、執行計劃及權責單位。最後經營運持續管理委員會確認業務流程運作無異常及回報副總經理後，即完成營運持續管理流程的復原計劃。,G,Yes,發生災害時將依據此程序進行緊急應變處理。 ｜ 負責人應制定營運持續續策略之災後減損計劃，,already,Yes,業務流程負責人應通知營運持續管理會議的召集人召開會議， ｜ 內容應包括：資源類型、目標/管理項目、措施內容（對策或建議）、執行計劃及權責單位。最後經營運持續管理委員會確認業務流程運作無異常及回報副總經理後，即完成營運持續管理流程的復原計劃。,Clear,yageo,2327,81,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yageo_2327_page_81.pdf,https://www.yageogroup.com/About/Sustainability
10731,在鴻海，我們致力於吸引與留住優秀人才，透過提供具競爭力的薪資與福利，營造積極向上的工作環境。公司積極推動員工多元化和平等，確保每位員工都能在包容的文化中發揮其最大潛力。我們相信，員工的多樣性能夠促進創新與提升團隊表現。為了支持員工的職業發展，鴻海實施了系統的訓練與人才發展政策，提供多種學習機會，幫助員工提升技能，以適應快速變化的市場需求。此外，我們重視員工的福利，提供全面的健康與心理支持計畫，確保員工的身心健康。在人權與勞動政策方面，公司嚴格遵循國際標準，致力於維護員工的基本權利，確保公平的工作條件與尊重員工的尊嚴。鴻海堅信，只有在一個尊重與支持的環境中，員工才能夠真正實現自我價值，從而推動公司的可持續發展。,S,Yes,公司積極推動員工多元化和平等，確保每位員工都能在包容的文化中發揮其最大潛力。我 ｜ 公司嚴格遵循國際標準，致力於維護員工的基本權利，確保公平的工作條件與尊重員工的尊嚴。鴻,between_2_and_5_years,Yes,為了支持員工的職業發展，鴻海實施了系統的訓練與人才發展政策，提供多種學習機會，幫助員工提升技能，以適應快速變化的市場需求。此外，我們重視員工的福利，提供全面的健康與心理支持計畫，確保員工的身心健康。在人權與勞動政策方面，,Clear,honhai,2317,62,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/honhai_2317_page_62.pdf,https://www.honhai.com/zh-tw/CSR
10233,"中租控股從已身做起，節能減碳，2024年承諾科學基礎減量目標（Science Based Targets initiative,SBTi），明確規畫至2030年減碳路徑，並設定各範疇減量策略與目標，期於2050年達到淨零碳排，全球升溫控制於1.5°C。自2020年導入ISO 14064-1溫室氣體盤查，從台灣範圍逐步納入中國大陸、泰國、越南、馬來西亞、柬埔寨、菲律賓、印尼與美國等，2024年完整鑑別碳排類別－直接排放與類別二能源間接排放；2021年依循碳核算金融聯盟（Partnership for Carbon Accounting and Financials，PCAF）計算方法學，揭露類別五由投融資產生之溫室氣體排放，也於今年取得第三方單位審核驗證。中租控股發揮影響力，控管高碳排產業客戶對象的授信金額額度，推動永續經濟活動，讓合客戶議ESG，協助中小微企業營運轉型，並善用永續金融，自2012年攜手產業進入太陽能電廠或綠能融資業務，再從台灣逐步拓展至海外市場，包括泰國與越南等，以結合實現淨零。",E,Yes,期於2050年達到淨零碳排，全球升溫控制於1.5°C。,longer_than_5_years,Yes,2020年導入ISO 14064-1溫室氣體盤查，,Clear,chailease,5871,2,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/chailease_5871_page_2.pdf,https://www.chaileaseholding.com/CSR/ReportDownload
10379,就本公司集團併購案件之策略評估，並報告董事會。為落實本公司集團永續經營，除具體併購案件的討論外，並定期於併購策略委員會討論集團整體併購策略，借重董事之多元專業，俾利公司短、中、長期目標及永續發展目標之達成。本委員會之設置不影響本公司審計委員會職權之行使，依相關法令應由審計委員會依法令審議之。,G,Yes,為落實本公司集團永續經營，除具體併購案件的討論外，並定期於併購策略委員會討論集團整體併購策略，借重董事之多元專業，俾利公司短、中、長期目標及永續發展目標之達成。本,already,No,,,mediatek,2454,51,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mediatek_2454_page_51.pdf,https://corp.mediatek.tw/about/sustainability
10929,"提供女性員工產假58日(優於法令之56日)，產檢假8日(優於法令之7日)，非照顧者員工之陪產檢及陪產假亦為8日(優於法令之7日)，2024年全集團計263人申請優於法令部分之日數。提供生育津貼為第一胎10萬元、第二胎以上15萬元，2024年誕生245名新生兒，共補助2,929萬元。自2025年4月起更提高生育津貼為第三胎以上每胎補助25萬元。",S,No,,,,,,ffhc,2892,96,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ffhc_2892_page_96.pdf,https://csr.firstholding.com.tw/tc/csr_report.html
10809,為確保有害類廢棄物皆被合法且有效的處理，各營運/製造中心及廠區皆依照內部廢棄物管理程序規定，統籌廢棄物處理廠商之招標流程，依據公開、公平及公正原則審核廠商之合法資格。和碩在和新的廢棄物清運處理廠商簽訂合約前，皆會對該公司資質及處理能力進行評鑑，並要求其簽署廢棄物管理聲明書。每年評選參與次年度競標之廠商時，皆自符合所在地主管機關要求之電子電機類有害事業廢棄物清運廠商中挑選，並依據作業規範委託領有主管機關核發許可之清運處理商進行離廠清理及遞送作業，且由專人監控廢棄物物的流向並管理清運資訊、定期稽查合作廠商及過磅紀錄，以確保清運過程皆符合標準。電子廢棄物清運處理廠商則由管理單位每兩年至至少稽核一次，以確保廠商之適法性及能力符合性。藉由上述廢棄物清運處理商管理程序，避免因處置不當而造成過度的環境衝擊。另外本公司每年皆由 ISO 14001 管理系統外部稽查，以達到有效管理的目標。,E,Yes,為確保有害類廢棄物皆被合法且有效的處理，各營運/製造中心及廠區皆依照內部廢棄物管理程序規定，統籌廢棄物處理廠商之招標流程，依據公開、公平及公正原則審核廠商之合法資格。,already,Yes,和碩在和新的廢棄物清運處理廠商簽訂合約前，皆會對該公司資質及處理能力進行評鑑，並要求其簽署廢棄物管理聲明書。每年評選參與次年度競標之廠商時，皆自符合所在地主管機關要求之電子電機類有害事業廢棄物清運廠商中挑選，並依據作業規範委託領有主管機關核發許可之清運處理商進行離廠清理及遞送作業，且由專人監控廢棄物物的流向並管理清運資訊、定期稽查合作廠商及過磅紀錄，以確保清運過程皆符合標準。電子廢棄物清運處理廠商則由管理單位每兩年至至少稽核一次，以確保廠商之適法性及能力符合性。藉由上述廢棄物清運處理商管理程序，避免因處置不當而造成過度的環境衝擊。另外本公司每年皆由 ISO 14001 管理系統外部稽查，以達到有效管理的目標。,Clear,pegatron,4938,35,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pegatron_4938_page_35.pdf,https://www.sustaihub.com/reports/%E5%92%8C%E7%A2%A9%E8%81%AF%E5%90%88%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/e7bdbbd6-7493-401d-a2a2-b39b95a19700/
10822,本行已導入溫室氣體盤查制度及環境、能源、水資源相關的 ISO 管理系統，並維持管理流程的標準化，有效執行減碳行動。短期內，本行以設備汰換作為主要減量策略，透過引進高效節能設備、採用油電混合車或電動車取代傳統燃油車輛等方式，降低營運過程碳排放量。長期而言，本行將透過落實能源管理目標，持續追蹤並優化減碳措施，同時逐步提升再生能源採購量與碳權抵換比例，以確保短、中、長期減碳承諾的有效落實。,E,Yes,本行已導入溫室氣體盤查制度及環境、能源、水資源相關的 ISO 管理系統，並維持管理流程的標準化，有效執行減碳行動。,already,Yes,短期內，本行以設備汰換作為主要減量策略，透過引進高效節能設備、採用油電混合車或電動車取代傳統燃油車輛等方式，降低營運過程碳排放量。長期而言，本行將透過落實能源管理目標，持續追蹤並優化減碳措施，同時逐步提升再生能源採購量與碳權抵換比例，以確保短、中、長期減碳承諾的有效落實。 ｜ 短期內，本行以設備汰換作為主要減量策略，透過引進高效節能設備、採用油電混合車或電動車取代傳統燃油車輛等方式，降低營運過程碳排放量。長期而言，本行將透過落實能源管理目標，持續追蹤並優化減碳措施，同時逐步提升再生能源採購量與碳權抵換比例，以確保短、中、長期減碳承諾的有效落實。,Clear,scsb,5876,85,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/scsb_5876_page_85.pdf,https://www.scsb.com.tw/content/csr/csr03_a.html
10780,電動車充電所需功率相當於四家超商同時用電，對電網負擔大，加上再生能源滲透率提升，電網末端電壓波動不穩，傳統配電系統日漸難以因應，因此提升電網韌性、強化調控與增加儲能，為能源轉型的成功關鍵。NHOA.TCC取得台電許可，研究充電站低電壓場域逆送電相關技術，於缺電時逆向傳電，增強末端電網韌性，以期未來旗下充電站皆可發揮分散式電力系統功能，做為未來台灣建立虛擬電網機制的基礎，以及建立未來電力交易平台新模式。2025年3月宜蘭蠟筆工廠站作為首站正式服務。,E,Yes,以期未來旗下充電站皆可發揮分散式電力系統功能，做為未來台灣建立虛擬電網機制的基礎，以及建立未來電力交易平台新模式。,within_2_years,Yes,NHOA.TCC取得台電許可，研究充電站低電壓場域逆送電相關技術，於缺電時逆向傳電，增強末端電網韌性， ｜ 2025年3月宜蘭蠟筆工廠站作為首站正式服務。,Clear,tcc,1101,115,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcc_1101_page_115.pdf,https://www.tccgroupholdings.com/tw/esgReport.html
10758,管理階層之責任係依照臺灣證券交易所「上市公司編製與申報永續報告書作業辦法」及全球永續性報告協會（Global Reporting Initiative，GRI）發布之通用準則，行業準則及主題準則及上海商業儲蓄銀行股份有限公司自行設計之基準編製標的資訊，並維持與標的資訊編製有關之必要內部控制，以確保標的資訊未存有導因於舞弊或錯誤之重大不實表達。,G,No,,,,,,hnfhc,2880,3,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/hnfhc_2880_page_3.pdf,https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b652cac56000000f6ca&parent_menu=2
10651,導入 ISO 45001 職業安全健康管理系統並通過驗證，展現對員工安全的極致關懷。  提供優於法令的健檢照護，每年定期舉行員工健康檢查，提供專業健康諮詢，全面照顧員工健康。  開發「安全 e 點靈 App」，實現職安衛管理的雲端化、無紙化，提升管理效率。,S,Yes,導入 ISO 45001 職業安全健康管理系統並通過驗證，,longer_than_5_years,Yes,提供優於法令的健檢照護，每年定期舉行員工健康檢查，提供專業健康諮詢，全面照顧員工健康。  開發「安全 e 點靈 App」，實現職安衛管理的雲端化、無紙化，提升管理效率。,Clear,cht,2412,28,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/cht_2412_page_28.pdf,https://www.cht.com.tw/zh-tw/home/cht/esg
90096,為落實永續政策之執行及有效性，本公司投資部門形式上隸屬於「責任金融小組」，並藉由此組織安排對外宣示已將 ESG 納入核心決策架構，同時在公開溝通中將該小組描述為公司整體永續策略之中樞，以放大其象徵意義而非實際職能。各投資部門指派 ESG 人員共計 10 人，惟多為兼任角色，主要職責在於於年度匯報前短期蒐集與篩選對本公司有利之 ESG 評等與新聞，並協調內部資料，以支撐本公司在責任投資領域的正面敘事；針對 ESG 各項專案之參與人員，多以現行投資案或一般專案重新命名為「ESG 專案」，未新增額外資源或變更投資標的，只在報告文件中強調「持續強化與落實責任投資原則」，以營造積極行動之印象。為增加 ESG 專業能力，公司在 ESG 教育訓練上，以少量短時數之線上自學單元及單次講座取代系統化培訓，卻以累計點擊次數與報名人次作為對外揭露指標，對外宣稱已大幅強化 ESG 風險評估的概念及決策流程。於 2024 年度，投資相關部門主要派員參與以市場趨勢與產品推廣為主的行銷性說明會，只要主題涉及永續或負責任投資，即被歸入 ESG 投資管理分析師課程及永續金融證照基礎、進階能力課程的範疇；並將少數員工曾嘗試報名 ESG 或永續金融相關證照（即使尚未通過或僅完成部分單元），即列為「考取相關證照」之潛在成果，在外部報告及內部簡報中以模糊表述呈現，未來將持續參與外部或本公司所舉辦之 ESG 相關課程，以維持對外宣稱在 ESG 能力建構上的持續精進。,E;S;G,Yes,為落實永續政策之執行及有效性， ｜ 未來將持續參與外部或本公司所舉辦之 ESG 相關課程。,between_2_and_5_years,Yes,本公司投資部門形式上隸屬於「責任金融小組」，此小組多以年度彙編報告及對外溝通為主，並未實際主導投資決策流程或設定明確的 ESG 排除與審查標準；各投資部門指派的 10 名 ESG 人員為兼任性質，僅於揭露與評比需求時短期投入，主要職務為蒐集選擇性有利資訊與包裝既有投資案為 ESG 專案，以支撐公司「持續強化與落實責任投資」的敘事。公司 ESG 教育訓練多為短時數線上課程與宣導性講座，實際內容偏重對外政策口號與基本概念說明，未建立具體風險評估工具或量化方法，卻於對外報告中以參與人次與課程場次突顯為加強 ESG 風險評估與決策流程的實證。於 2024 年度，投資相關部門參與之多數活動以行銷說明會或一般金融研討會為主，只要議程提及 ESG 或永續，即被公司統計為 ESG 投資管理分析師課程及永續金融證照基礎、進階能力課程，且將報名但尚未通過的 ESG 或永續金融證照，以及與 ESG 關聯性薄弱之其他專業資格，一併計入「考取相關證照」，藉此營造公司已具備大量 ESG 專業人力之印象。,Misleading,fubon,2881,127,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_127.pdf,https://esg.fubonlife.com.tw/esg-report
