id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10036,2024 年提報董事會報告    - 陳報本公司合併報表子公司溫室氣體盤查及查證執行進度，共 4 次。  - 提報永續中長期目標設定情形。  - 提報並通過核議案訂定本公司維護生物多樣性暨零毀林承諾及修正本公司供應鏈管理政策。  - 提報本公司 2023 年永續報告書核議案，說明永續報告書編制內容包含：  1. 2023 年永續目標執行實績及 2024 年永續目標擬定  2. 重大議題鑑別、重要利害關係人鑑別、溝通管道、回應方式及頻率等溝通情形  3. 依氣候相關財務揭露建議書(TCFD) 架構專章揭露企業對氣候相關風險與機會之治理情形  4. 本公司永續供應鏈管理執行情形  5. 本公司環境管理實績  6. 依 GRI 準則對於人權議題揭露之要求，分階段執行人權盡職調查 2023 年執行成果,G,No,,,,,,ymtc,2609,19,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_19.pdf,https://esg.yangming.com/esg/sustainability_report/1/
11537,智邦持續致力於應對氣候變遷，並將此理念推展至企業營運層面。2024 年 11 月於竹北 AI 園區正式啟用之企業總部，其建築本體即按照「綠建築標章 - 銀級」標準而設計，兼具美感及環境保護意識。各項環境綠化及能資源使用措施，如下所述。,E,Yes,智邦持續致力於應對氣候變遷，並將此理念推展至企業營運層面。,already,Yes,2024 年 11 月於竹北 AI 園區正式啟用之企業總部，其建築本體即按照「綠建築標章 - 銀級」標準而設計，兼具美感及環境保護意識。,Clear,accton,2345,81,https://www.accton.com.tw/wp-content/uploads/2025/06/Accton-2024ESG-CH.pdf,https://www.accton.com.tw/esg-documents/
10663,兆豐集團為實踐永續金融精神，已訂定各項管理政策，於授信、投資及承保等各項業務承作前，透過禁止承作名單、高敏感產業名單及 ESG 風險檢核表，加強承作對象之認識客戶 (KYC) 及顧客盡職調查 (CDD) 流程，將客戶區分為高、中、低 ESG 風險進行分級管控，並對從事永續發展相關產業的承作對象予以支持。業務承作後亦持續對承作對象之 ESG 風險進行追蹤管控，若有相關 ESG 風險則督促客戶落實其改善計畫，若無法有效改善，後續將評估不再承作或逐漸減少承作，並依據年度稽核計劃，由稽核單位對各受查單位增修訂之永續金融政策相關規範與執行程序加強查核，確保內部控制制度之有效性。,G,Yes,4月13日,already,Yes,已訂定各項管理政策，於授信、投資及承保等各項業務承作前，透過禁止承作名單、高敏感產業名單及  ｜ ESG  ｜ ESG  ｜ ESG  ｜ ESG  ｜ 風險檢核表，加強承作對象之認識客戶  ｜ (KYC)  ｜ 及顧客盡職調查  ｜ (CDD)  ｜ 流程，將客戶區分為高、中、低  ｜ ESG  ｜ ESG  ｜ ESG  ｜ ESG  ｜ 風險進行分級管控，並對從事永續發展相關產業的承作對象予以支持。 ｜ 業務承作後亦持續對承作對象之  ｜ ESG  ｜ ESG  ｜ ESG  ｜ ESG  ｜ 風險進行追蹤管控，若有相關  ｜ ESG  ｜ ESG  ｜ ESG  ｜ ESG  ｜ 風險則督促客戶落實其改善計畫，若無法有效改善，後續將評估不再承作或逐漸減少承作，並依據年度稽核計劃，由稽核單位對各受查單位增修訂之永續金融政策相關規範與執行程序加強查核，確保內部控制制度之有效性。,Clear,mega,2886,81,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mega_2886_page_81.pdf,https://esg.megaholdings.com.tw/frontend/Download
11958,自2022年起推動「減碳生活親子存摺」，進入與社區「共同行動」階段，目的在普及環保知識，將減碳意識提升至關乎生存與共同福祉層面，並向居民傳達未來和平電廠燃煤機組除役資訊與未來轉型規劃。推動廠區鄰近國小學童，透過親子實體存摺記錄與「碳幣」回饋獎勵機制，連結家庭日常節能減碳行為與實體獎勵(兌換碳足跡產品)。走出校園深入地方社區，於村運會上導入環保餐具車服務，鼓勵部落減少使用一次性餐具及塑膠製品，將永續理念融入社區活動，並與和平部落媽媽教室共同參與地方綠色轉型，確保社區不被遺落且同步受益。,E,Yes,自2022年起推動「減碳生活親子存摺」，進入與社區「共同行動」階段，目的在普及環保知識，將減碳意識提升至關乎生存與共同福祉層面，並向居民傳達未來和平電廠燃煤機組除役資訊與未來轉型規劃。,already,Yes,推動廠區鄰近國小學童，透過親子實體存摺記錄與「碳幣」回饋獎勵機制，連結家庭日常節能減碳行為與實體獎勵(兌換碳足跡產品)。走出校園深入地方社區，於村運會上導入環保餐具車服務，鼓勵部落減少使用一次性餐具及塑膠製品，將永續理念融入社區活動，並與和平部落媽媽教室共同參與地方綠色轉型，確保社區不被遺落且同步受益。,Not Clear,tcc,1101,31,https://media.taiwancement.com/web_tcc/comm/pdf/Sustainability_Report/2024/TW/%E5%8F%B0%E6%B3%A52024%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf,https://www.tccgroupholdings.com/tw/esgReport.html
11094,鑑於組織未來發展與市場布局的需求，需考量員工潛力與可塑性，進一步培育人才，希望幫助員工能在專業技能、跨部門協作及創新思維等方面展現出的積極態度，將有助於在未來承擔更高層級或多元職能的角色，進而強化團隊的整體競爭力，並為組織長期發展注入持續動能。,S,Yes,鑑於組織未來發展與市場布局的需求，需考量員工潛力與可塑性，進一步培育人才，希望幫助員工能在專業技能、跨部門協作及創新思維等方面展現出的積極態度，將有助於在未來承擔更高層級或多元職能的角色，進而強化團隊的整體競爭力，並為組織長期發展注入持續動能。,more_than_5_years,No,,,qci,2382,116,https://www.quantatw.com/quanta/ESG/CH/Quanta_ESG_CN_2024.pdf,https://www.quantatw.com/quanta/chinese/esg/csrreport.aspx
10801,"奇鋐科技捐款安德烈慈善協會新台幣13,500元，藉由「食物銀行計畫」，提供客製化的「嬰兒、膳糧、素食、長青、專案食物箱」幫助弱勢家庭少兒及長者免於飢餓。深圳廠區參與環江毛南族自治縣川山鎮下久村的貧困戶慰問及幫扶資金捐贈活動，捐贈資金人民幣31,000元，積極履行企業幫扶責任。同時，通過結對幫扶機制，協助受援地區強化主體責任，鞏固並拓展脫貧攻堅成果，充分體現企業在社會公益中的積極參與與對企業社會責任的實踐。",S,No,,,,,,avc,3017,14,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/avc_3017_page_14.pdf,https://www.avc.co/zh-tw/CorporateResponsibility/CorporateCSR
11605,統一超商亦啟動紫斑蝶生態教育推廣計畫，墾丁南灣門市、有魚門市週邊為紫斑蝶重要渡冬地，為提升大眾對於紫斑蝶保育的意識，我們在門市設置桌貼，掃描後可以連結至台灣紫斑蝶生態保育協會及茂林國家風景區授權提供的相關資訊；亦結合紫斑蝶意象的掛畫設計門市營運空間；統一超商將持續關注生物多樣性議題，保護生態環境並永續經營。,E,Yes,統一超商亦啟動紫斑蝶生態教育推廣計畫， ｜ 統一超商將持續關注生物多樣性議題，保護生態環境並永續經營。,between_2_and_5_years,Yes,墾丁南灣門市、有魚門市週邊為紫斑蝶重要渡冬地，為提升大眾對於紫斑蝶保育的意識，我們在門市設置桌貼，掃描後可以連結至台灣紫斑蝶生態保育協會及茂林國家風景區授權提供的相關資訊；亦結合紫斑蝶意象的掛畫設計門市營運空間；,Not Clear,pcsc,2912,47,https://www.7-11.com.tw/Company/esg/images/report/n2024_report_all_CH.pdf,https://www.7-11.com.tw/Company/esg/reports.aspx
10897,融資對象受碳費影響，為符合法規要求需負擔額外成本，額外成本將影響其淨值變化造成信用風險增加（違約率上升），進而使本集團之潛在信用損失增加。因此，本集團有效估算融資對象之預期信用損失變化實屬重要。,G,No,,,,,,yuanta,2885,49,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yuanta_2885_page_49.pdf,https://www.yuanta.com/TW/ESG/ESG-Report
10867,凱基金控的企業公民策略由永續委員會之社會公益小組負責，金控旗下之開發文教基金會、凱基慈善基金會與各子公司，長期致力於為社會公益利害關係人創造最大共享價值，實現永續社會的目標。凱基金控於2021年啟動「共融力計畫(Inclusive Vision)」，連結社會創新量能，推動臺灣地方創生永續發展，以5~8年的中長期規劃，縮減城鄉差距，達到聯合國永續發展目標 ( SDGs ) 1 消除貧窮、3 健康與福祉、4 優質與平等教育、8 就業與經濟成長、11 永續城市與社區、12 責任消費與生產、13 氣候行動的願景。,S,Yes,長期致力於為社會公益利害關係人創造最大共享價值，實現永續社會的目標。,longer_than_5_years,Yes,凱基金控於2021年啟動「共融力計畫(Inclusive Vision)」，連結社會創新量能，推動臺灣地方創生永續發展，以5~8年的中長期規劃，縮減城鄉差距，達到聯合國永續發展目標 ( SDGs ) 1,Clear,kgi,2883,110,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/kgi_2883_page_110.pdf,https://www.kgi.com/zh-tw/esg
11684,銀行－發行永續發展債券  1. 2021 年 7 月發行主順位綠色金融債券新臺幣 10 億元，發行期間 3 年。  2. 2023 年 12 月發行主順位可持續發展金融債券新臺幣 10 億元，發行期間 2 年。,E,No,,,,,,esfh,2884,178,https://www.esunfhc.com/zh-tw/-/media/ESUNFHC/Files/CSR/FHC-CSR-Report/2024-Sustainability-ReportChinese.pdf,https://www.esunfhc.com/zh-tw/esg/resource-center/report
10783,為深入了解投融資部位對氣候變遷之影響，並積極回應各界利害關係人對於金融業促進產業界邁向低碳轉型之期待，本集團依循 PCAF 及 TCFD 指引建議之方法學，以 2019 年為基準年，評估本集團金融資產之碳排放及碳排密集度計算。2024 年盤查範圍擴大為股權投資、公司債投資、商業不動產投融資、主權債務、長 / 短期商業貸款、發電專案融資、房屋貸款、機動車貸款等。我們承諾未來將持續擴展盤查範疇，透過風險管理策略，致力減緩氣候變遷帶來的潛在衝擊，推動永續金融的長期發展。,G,Yes,為深入了解投融資部位對氣候變遷之影響，並積極回應各界利害關係人對於金融業促進產業界邁向低碳轉型之期待， ｜ 我們承諾未來將持續擴展盤查範疇，透過風險管理策略，致力減緩氣候變遷帶來的潛在衝擊，推動永續金融的長期發展。,between_2_and_5_years,Yes,本集團依循 PCAF 及 TCFD 指引建議之方法學，以 2019 年為基準年，評估本集團金融資產之碳排放及碳排密集度計算。2024 年盤查範圍擴大為股權投資、公司債投資、商業不動產投融資、主權債務、長 / 短期商業貸款、發電專案融資、房屋貸款、機動車貸款等。,Clear,yuanta,2885,61,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yuanta_2885_page_61.pdf,https://www.yuanta.com/TW/ESG/ESG-Report
10010,台光電子中山廠區 2024 失能傷害頻率 (FR) 平均為 0.9，失能傷害嚴重率 (SR) (取至整數) 為 2715，與過去一年相比，失能傷害頻率 (FR) 上升及失能傷害嚴重率 (SR) 上升 (2023 年 FR 及 SR 為 0、0)。主因為 2024 年發生一件人員走路扭傷腳、一件員工死亡事故，導致失能傷害頻率 (FR) 上升及失能傷害嚴重率 (SR) 上升。改善措施，加強員工安全宣導以提高員工安全意識；全面盤查機械設備，升級安全防護。,S,Yes,善措施，加強員工安全宣導以提高員工安全意識；全面盤查機械設備，升級安全防護。,between_2_and_5_years,Yes,失能傷害嚴重率 (SR) (取至整數) 為 2715，與過去一年相比，失能傷害頻率 (FR) 上升及失能傷害嚴重率 (SR) 上升 (2023 年 FR 及 SR 為 0、0)。主因為 2024 年發生一件人員走路扭傷腳、一件員工死亡事故，導致失能傷害頻率 (FR) 上升及失能傷害嚴重率 (SR) 上升。,Clear,emc2,2383,56,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc2_2383_page_56.pdf,https://www.emctw.com/zh-TW/csr_report/index
10322,隨著經濟的發展，固體廢棄物污染已然成為危害全球環境的重大性問題，聯合國永續發展目標(SDGs) 第十二項「責任消費和生產」，提出「通過預防、減排、回收和再利用，大幅度減少廢棄物的產生」。同時，客戶和政府等相關方也紛紛表示出對削減廢棄物的期許。  奇鋐科技秉持「品質第一」為產品質量管理的最高指導方針，要求負責任地設計生產高品質產品，努力降低報廢所帶來廢棄物負荷。對於需要報廢的產品，由製造單位優先評估可用性後，進行拆卸，經由客人批准再次投入使用，其餘不能拆卸的部件委託有資質的單位進行報廢處理。  同時，公司重視廢棄物的資源化與無害化處理，嚴格依照法規規定執行並自主通過公眾環境研究中心 (Institute of Public and Environment Affairs，簡稱IPE)申報年度污染物的排放及轉移記錄；公司產生的所有廢棄物都有進行分類，並按類別交由有許可證的合法廠商回收處理。對於廢棄物的運輸管理，奇鋐科技各營運地要求運輸商取得危險廢物運輸資質，按照危險廢物的運輸要求和指定路線進行運輸作業並對其進行定期稽核評估。經年度內部調查，各廠區未涉及偷排、進口或出口廢棄物。,E,Yes,奇鋐科技秉持「品質第一」為產品質量管理的最高指導方針，要求負責任地設計生產高品質產品，努力降低報廢所帶來廢棄物負荷。,already,Yes,對於需要報廢的產品，由製造單位優先評估可用性後，進行拆卸，經由客人批准再次投入使用，其餘不能拆卸的部件委託有資質的單位進行報廢處理。   ｜ 同時，公司重視廢棄物的資源化與無害化處理，嚴格依照法規規定執行並自主通過公眾環境研究中心 (Institute of Public and Environment Affairs，簡稱IPE)申報年度污染物的排放及轉移記錄；公司產生的所有廢棄物都有進行分類，並按類別交由有許可證的合法廠商回收處理。對於廢棄物的運輸管理，奇鋐科技各營運地要求運輸商取得危險廢物運輸資質，按照危險廢物的運輸要求和指定路線進行運輸作業並對其進行定期稽核評估。經年度內部調查，各廠區未涉及偷排、進口或出口廢棄物。,Clear,ltc,2301,62,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ltc_2301_page_62.pdf,https://www.liteon.com/zh-tw/esgoverview/esg-overview
11011,為避免堆高機作業操作不慎導致意外事件發生，協力廠商中櫃公司定期完成操作人員教育訓練並公告周知，本公司貨櫃場人員亦加強巡視操作人員行為模式，尚無異常情況發生，後續將持續進行巡檢作業。  為提高堆高機操作人員作業安全，陽明同步要求協力廠商通知現場作業人員配戴安全帽、辦理教育訓練，並於堆高機張貼操作時須配戴安全帽警告標語；另於堆高機後側放置安全帽，要求操作人員於下車時務必配戴。  本公司訂有職業安全衛生管理計畫，執行定期檢查、重點檢查、作業檢點及現場巡視，並落實作業環境監測，提供員工安全衛生工作環境：,S;G,Yes,協力廠商中櫃公司定期完成操作人員教育訓練並公告周知，本公司貨櫃場人員亦加強巡視操作人員行為模式，尚無異常情況發生，後續將持續進行巡檢作業。   ｜ 本公司訂有職業安全衛生管理計畫，執行定期檢查、重點檢查、作業檢點及現場巡視，並落實作業環境監測，提供員工安全衛生工作環境：,more_than_5_years,No,,,ymtc,2609,151,https://esg.yangming.com/upload/esg_custom_sustainability_report_document_files/twL_esg_custom_sustainability_report_document_23I14_ERqoPnY786.pdf,https://esg.yangming.com/esg/sustainability_report/1/
10033,為瞭解實體風險對本行據點資產之風險衝擊，針對本行各營運據點進行實體風險評估分析。本行以實體風險危害度 1~3 級 (24 小時內極端降雨頻率)、脆弱度 1~10 級 (淹水潛勢、坡地災害) 及暴露度 1~10 級 (暴險金額) 繪製風險敏感地圖，分別採用 RCP 8.5 及 RCP 2.6 作為風險衝擊之假設情境，進行本行據點資產在世紀中 (2036~2065) 的暴險分析，並提出對應之氣候風險管理策略。,E,Yes,並提出對應之氣候風險管理策略。,already,Yes,本行以實體風險危害度 1~3 級 (24 小時內極端降雨頻率)、脆弱度 1~10 級 (淹水潛勢、坡地災害) 及暴露度 1~10 級 (暴險金額) 繪製風險敏感地圖，分別採用 RCP 8.5 及 RCP 2.6 作為風險衝擊之假設情境，進行本行據點資產在世紀中 (2036~2065) 的暴險分析，,Clear,scsb,5876,75,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/scsb_5876_page_75.pdf,https://www.scsb.com.tw/content/csr/csr03_a.html
10425,"鑒於聯電業務與服務擴及全球範圍，為落實保護聯電所蒐集與利用之個資當事人隱私資訊，及避免外流、濫用、遭竊取等情事而使個資當事人受到損害，聯電已參照台灣《個人資料保護法》、歐盟《一般資料保護規則》(General Data Protection Regulation, GDPR)、美國《加州消費者隱私保護法》(California Consumer Privacy Act, CCPA) 及《加州隱私權法》(California Privacy Rights Act, CPRA) 等法令規定，制定並公告聯電「隱私權保護程序」，明文規範聯電對個資當事人隱私資訊的管理辦理流程與隱私權事件之匯報機制。聯電亦將關注全球隱私法令發展情形，以持續優化個人資料安全事故處理程序與隱私權事件之匯報機制。  根據「隱私權保護程序」，聯電設有個人資料保護推動執行小組，並將定期向董事會會報其工作成果；聯電若發現或接獲個人資料安全事故時，將由個人資料保護推動執行小組調查：  ① 於接獲通報後 24 小時內進行事故分析，包含確認事故之種類、嚴重程度、影響範圍及發生原因等；  ② 於事故分析後，研擬事故應變處理程序及因應措施避免事故擴大，並採取證據保全措施；  ③ 於事故查明後，以適當方式通知個資當事人被侵害之事實以及已採取之措施；  ④ 於事故查明後，依法及時通報主管機關。前述調查完成後，個人資料保護推動執行小組亦將檢討事故發生之原因並擬定改善計畫，以防免事故再次發生。",S,Yes,聯電亦將關注全球隱私法令發展情形，以持續優化個人資料安全事故處理程序與隱私權事件之匯報機制。 ｜ 根據「隱私權保護程序」，聯電設有個人資料保護推動執行小組，並將定期向董事會會報其工作成果；,between_2_and_5_years,Yes,"鑒於聯電業務與服務擴及全球範圍，為落實保護聯電所蒐集與利用之個資當事人隱私資訊，及避免外流、濫用、遭竊取等情事而使個資當事人受到損害，聯電已參照台灣《個人資料保護法》、歐盟《一般資料保護規則》(General Data Protection Regulation, GDPR)、美國《加州消費者隱私保護法》(California Consumer Privacy Act, CCPA) 及《加州隱私權法》(California Privacy Rights Act, CPRA) 等法令規定，制定並公告聯電「隱私權保護程序」，明文規範聯電對個資當事人隱私資訊的管理辦理流程與隱私權事件之匯報機制。 ｜ 聯電若發現或接獲個人資料安全事故時，將由個人資料保護推動執行小組調查：  ① 於接獲通報後 24 小時內進行事故分析，包含確認事故之種類、嚴重程度、影響範圍及發生原因等；  ② 於事故分析後，研擬事故應變處理程序及因應措施避免事故擴大，並採取證據保全措施；  ③ 於事故查明後，以適當方式通知個資當事人被侵害之事實以及已採取之措施；  ④ 於事故查明後，依法及時通報主管機關。前述調查完成後，個人資料保護推動執行小組亦將檢討事故發生之原因並擬定改善計畫，以防免事故再次發生。",Clear,umc,2303,38,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/umc_2303_page_38.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
10715,本行風險管理組織架構係以董事會為最高決策單位，且每年需接受至少 6 小時數之風險課程，包括防制洗錢、反貪腐、資訊安全等風險管控議題。其下設置風險管理委員會統籌全行風險管理，並於總經理下設風險管理處，2024 年由協理陳嘉鴻擔任單位主管，負責建立全行性風險管理機制，獨立行使全行風險管理之職權；各權責單位視其規模及重要性、複雜度設置風險管理人員，負責執行各權責單位之風險管理。此外，總經理下另設置授信審議委員會及投資審議委員會分別負責授信風險管理與投資風險管理。,G,Yes,每年需接受至少 6 小時數之風險課程，,already,Yes,2024 年由協理陳嘉鴻擔任單位主管，負責建立全行性風險管理機制，獨立行使全行風險管理之職權；,Clear,scsb,5876,44,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/scsb_5876_page_44.pdf,https://www.scsb.com.tw/content/csr/csr03_a.html
10060,"本公司現任董事共11席，包含7位董事及4位獨立董事，年齡介於50至83歲間，包括3位女性，兼任公司員工之董事共3位，累積平均任期為7.91年。成員擁有生技、金融、教育及財務金融等產業之豐富經驗與專業，具備執行職務所需之知識、技能與素養，其中亦包括一位國家發展基金管理會代表，提升產業成長動能。4位獨立董事中，1名任期年資在5年以上，其經驗橫跨產、官、學三界，擁有傑出全球生技業生產與製造經驗，故繼續借重專業經驗，給與董事會監督並提供專業意見；另聘任1名美籍人士Jeffrey R. Williams, Mr. Williams專精財務與教育領域，可以就近指導美國子公司相關業務。為持續落實董事會多元化組成，藥華醫藥未來將以董事會任一性別達席次1/3為目標邁進。",G,Yes,為持續落實董事會多元化組成，藥華醫藥未來將以董事會任一性別達席次1/3為目標邁進。,between_2_and_5_years,Yes,"本公司現任董事共11席，包含7位董事及4位獨立董事，年齡介於50至83歲間，包括3位女性，兼任公司員工之董事共3位，累積平均任期為7.91年。成員擁有生技、金融、教育及財務金融等產業之豐富經驗與專業，具備執行職務所需之知識、技能與素養，其中亦包括一位國家發展基金管理會代表，提升產業成長動能。4位獨立董事中，1名任期年資在5年以上，其經驗橫跨產、官、學三界，擁有傑出全球生技業生產與製造經驗，故繼續借重專業經驗，給與董事會監督並提供專業意見；另聘任1名美籍人士Jeffrey R. Williams, Mr. Williams專精財務與教育領域，可以就近指導美國子公司相關業務。為",Clear,pec,6446,29,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pec_6446_page_29.pdf,https://www.pharmaessentia-esg.com/tw/download/detail#section-1
11931,台達集團著手強化供應鏈管理，計畫逐年增加供應商現場稽核次數，確保廠商實際 ESG 表現與其報告一致，進而提升整體供應鏈的透明度與責任感。為此，台達自 2024 年初啟動稽核／輔導人員培訓計畫，參照正式稽核員標準，組建專責種子團隊，並針對供應鏈 ESG 標準（環境、社會責任、公司治理）進行專業化訓練。此計畫從台灣與中國大陸地區展開，涵蓋必修課程、情境模擬與稽核考試，2024 年累計 25 人完成培訓並取得結訓證書。  為保障稽核品質，初期台達採取三方合作模式，委託第三方機構負責實施稽核，同時由台達團隊陪同稽核訓練與協助供應商輔導，藉此強化台達種子團隊的實務經驗。預計 2026 年起，將採用雙軌稽核流程，由第三方與台達種子團隊共同進行現場稽核，逐步擴大現場稽核範圍，全面推進供應商的永續管理。在 2024 年的執行階段，原定完成 15 家供應商的現場稽核。然而，因應 RBA 8.0 改版內容，台達同步調整 ESG 稽核文件並同步進行台達人員訓練，因此修正計畫最終完成台灣地區 ESG 現場稽核 5 家。未來，稽核範圍將進一步擴展至中國大陸的華東、華南及華西地區，以及泰國、印度等主要供應商據點，全面深化供應鏈的永續發展。,S,Yes,計畫逐年增加供應商現場稽核次數，確保廠商實際 ESG 表現與其報告一致，進而提升整體供應鏈的透明度與責任感。 ｜ 預計 2026 年起，將採用雙軌稽核流程，,within_2_years,Yes,台達自 2024 年初啟動稽核／輔導人員培訓計畫，參照正式稽核員標準，組建專責種子團隊，並針對供應鏈 ESG 標準（環境、社會責任、公司治理）進行專業化訓練。此計畫從台灣與中國大陸地區展開，涵蓋必修課程、情境模擬與稽核考試，2024 年累計 25 人完成培訓並取得結訓證書。   ｜  2024 年的執行階段，原定完成 15 家供應商的現場稽核。然而，因應 RBA 8.0 改版內容，台達同步調整 ESG 稽核文件並同步進行台達人員訓練，因此修正計畫最終完成台灣地區 ESG 現場稽核 5 家。,Clear,delta,2308,69,https://esg.deltaww.com/CSR-Reports,https://esg.deltaww.com/CSR-Reports
10131,在數位經濟日益蓬勃的趨勢下，金融產品多元且複雜，同時也吸引網路創業家、科技廠商涉獵數位金融領域，機會與挑戰亦隨之而來。本集團重視使用者體驗，為形塑更友善之金融商品，提升服務效率、可及性、使用性及品質，打造不受時間與地點限制的專業金融服務，除運用數位科技能力，更結合商業創新，幫助客戶隨時掌握帳務與資金動態，最大化數位應用金融服務效益。,G,No,,,,,,tcfhc,5880,102,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcfhc_5880_page_102.pdf,https://esg.tcfhc.com.tw/report-download/
10442,服務本身就是人與人的交流，透過暖心的問好、精準的回應，提升服務的溫度及專業。另一方面，提供多元諮詢管道供客戶使用，並以完備處理流程及公平、合理、有效之原則，妥適處理客戶的寶貴意見，方能使服務的品質不斷提升、符合客戶之期待。,S,Yes,方能使服務的品質不斷提升、符合客戶之期待。,already,Yes,另一方面，提供多元諮詢管道供客戶使用，並以完備處理流程及公平、合理、有效之原則，妥適處理客戶的寶貴意見，,Not Clear,hnfhc,2880,73,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/hnfhc_2880_page_73.pdf,https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b652cac56000000f6ca&parent_menu=2
10069,透過選擇有機農業或永續農業生產的食材，以及優化供應鏈以減少能源消耗和運輸成本，航空業能能夠有效降低航餐的碳排放並保護環境。不僅有助於提升企業形象，還能為企業帶來長期的環境、社會和經濟效益。,E,No,,,,,,emc,2603,110,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc_2603_page_110.pdf,https://www.evacsr.com/
10299,針對董事會與高階管理層之薪酬，就董事部份本公司訂有「董事酬金給付準則」明訂董事酬金範圍，由審計委員會討論與決議後送至董事會代行股東會職權核定；本公司業於董事會績效考核評分指標訂立「董事會推動永續發展、誠信經營及公平待客原則之重視及具體作為等情形」評核項目，其占比為 12.5%，另建立有永續發展委員會之績效考核機制，將委員督導公司 ESG、公平待客原則等落實情形皆納入永續發展委員會績效考核項目，本公司依據母公司「富邦金融控股股份有限公司暨子公司指派或推薦轉投資公司之董事及監察人作業辦法」及經董事會通過之本公司「公司治理守則」等規定，每年就董事會轄下之永續發展委員會、審計委員會及風險管理委員會等功能性委員會及其委員進行整體績效評估，並將評估結果揭露於公司網站、年報及永續報告書。,G,Yes,每年就董事會轄下之永續發展委員會、審計委員會及風險管理委員會等功能性委員會及其委員進行整體績效評估，並將評估結果揭露於公司網站、年報及永續報告書。,already,Yes,針對董事會與高階管理層之薪酬，就董事部份本公司訂有「董事酬金給付準則」明訂董事酬金範圍，由審計委員會討論與決議後送至董事會代行股東會職權核定；本公司業於董事會績效考核評分指標訂立「董事會推動永續發展、誠信經營及公平待客原則之重視及具體作為等情形」評核項目，其占比為 12.5%，另建立有永續發展委員會之績效考核機制，將委員督導公司 ESG、公平待客原則等落實情形皆納入永續發展委員會績效考核項目，本公司依據母公司「富邦金融控股股份有限公司暨子公司指派或推薦轉投資公司之董事及監察人作業辦法」及經董事會通過之本公司「公司治理守則」等規定，,Clear,fubon,2881,39,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_39.pdf,https://esg.fubonlife.com.tw/esg-report
10265,PFAS具有致癌、持久不分解和易遷移的特性，同時該群組的物質具有優良的熱穩定性，因此該物質群組在世界範圍各行業的使用廣泛，歐盟的化學品管理局與美國環保署近年非常關注全氟與多氟烷基物質(PFAS)的限制使用情況，並陸續公佈相應的法規要求。AVC 2023年已發佈針對該物質群組的限制使用規範，同步進行全面排查，加強與上游供應商、下游客戶之間的溝通，完成相關方之間的物質揭露、物質汰換資訊的傳遞。2024年11月7日歐盟化學品管理局新增磷酸三苯酯(CAS No. 115-86-6)到REACH法規的高度關注物質清單中，AVC同步將該物質列入Green Product綠色產品管理平臺的REACH物質清單中，由供應商對所交付給AVC的材料進行合規申報確認。,G,No,,,,,,avc,3017,86,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/avc_3017_page_86.pdf,https://www.avc.co/zh-tw/CorporateResponsibility/CorporateCSR
10149,影響：  為實踐「全民懂保險」願景，富邦人壽從社區深入偏鄉、從孩童推及長者，透過多元化的金融教育方案，提升大眾保險觀念及防詐意識；亦持續深化「友善好鄰居」計畫，透過在地業務單位的力量，結合產官學界資源關懷弱勢族群；同時積極推廣運動風氣，支持各項運動賽事，展現在社會公益的廣泛影響力。,S,Yes,4月16日,already,Yes,富邦人壽從社區深入偏鄉、從孩童推及長者，透過多元化的金融教育方案，提升大眾保險觀念及防詐意識；亦持續深化「友善好鄰居」計畫，透過在地業務單位的力量，結合產官學界資源關懷弱勢族群；同時積極推廣運動風氣，支持各項運動賽事，展現在社會公益的廣泛影響力。,Clear,fubon,2881,6,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_6.pdf,https://esg.fubonlife.com.tw/esg-report
